,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
28,YV12,6,5.056666667,4,4.558309475,4,-2
28,"2003-01-05 A Simple Faith, Rev. Mark Belletini.htm",5,3.326666667,3,3.724781608,3,-2
35,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.036666667,3,4.954848017,5,-2
25,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.86,3,4.394695936,5,-2
38,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,2.926666667,3,3.62337448,3,-2
35,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.72,3,4.080744639,3,-2
31,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.96,3,4.782450475,5,-2
27,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.663333333,3,4.634897996,5,-2
37,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.3,3,3.921890437,3,-2
29,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.193333333,3,3.205393141,3,-2
29,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.253333333,3,3.56364406,3,-2
29,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.37,3,4.819297096,5,-2
26,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.25,3,4.530253447,5,-2
30,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.976666667,3,4.46149957,3,-2
38,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.373333333,3,4.387356204,3,-2
42,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.853333333,3,3.39944282,3,-2
26,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,2.856666667,3,3.845448388,5,-2
29,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.07,3,3.883476588,3,-2
25,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.39,3,4.145200553,3,-2
34,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,2.96,3,4.057157267,5,-2
35,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.383333333,3,4.383457619,3,-2
14,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.863333333,3,4.490362651,5,-2
22,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.196666667,3,3.567753732,3,-2
11,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.343333333,3,4.110843329,3,-2
15,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.833333333,3,3.675841393,3,-2
16,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.613333333,3,3.872165585,5,-2
24,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.913333333,3,3.389586708,3,-2
16,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.826666667,3,4.082066319,3,-2
24,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,3.97,3,3.606299343,3,-2
16,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.136666667,3,4.778505514,5,-2
33,214.html,5,4.696666667,3,4.573879715,3,-2
26,214.html,5,4.853333333,3,4.924774618,3,-2
9,214.html,5,4.053333333,3,4.468139638,3,-2
8,214.html,5,4.553333333,3,4.964002585,3,-2
2,214.html,5,4.243333333,3,4.716602056,3,-2
9,214.html,5,4.16,3,4.903056499,5,-2
15,214.html,5,4.123333333,3,3.846604622,3,-2
11,214.html,5,4.716666667,3,5.061596023,3,-2
9,214.html,5,4.416666667,3,4.947208553,3,-2
7,214.html,5,4.88,3,4.573522942,3,-2
10,214.html,5,4.796666667,3,5.229886371,3,-2
7,214.html,5,4.306666667,3,4.641435823,3,-2
2,214.html,5,4.426666667,3,4.620456688,3,-2
1,214.html,5,4.356666667,3,4.700355988,3,-2
7,214.html,5,4.503333333,3,4.80348887,3,-2
8,214.html,5,4.716666667,3,4.836109358,3,-2
4,214.html,5,4.476666667,3,4.774758368,3,-2
0,214.html,5,4.39,3,4.555233909,5,-2
13,214.html,5,4.12,3,4.462490943,3,-2
10,214.html,5,4.573333333,3,5.056824261,3,-2
7,214.html,5,4.643333333,3,4.631121741,3,-2
1,214.html,5,4.696666667,3,4.999936123,3,-2
7,214.html,5,4.8,3,5.028233888,3,-2
1,214.html,5,4.17,3,4.399620946,5,-2
1,214.html,5,4.03,3,4.619673757,5,-2
1,214.html,5,4.453333333,3,5.030029555,5,-2
8,214.html,5,3.933333333,3,4.363231312,5,-2
4,214.html,5,4.656666667,3,4.500227721,3,-2
7,214.html,5,4.76,3,4.821572051,3,-2
7,214.html,5,4.596666667,3,4.824094071,3,-2
8,214.html,5,4.263333333,3,4.186080656,3,-2
2,214.html,5,4.63,3,4.950898857,3,-2
7,214.html,5,4.373333333,3,5.123067256,3,-2
9,214.html,5,4.256666667,3,4.641824442,3,-2
2,214.html,5,4.45,3,4.853606526,3,-2
10,214.html,5,4.556666667,3,5.147927086,3,-2
2,214.html,5,4.883333333,3,4.90365879,3,-2
13,214.html,5,4.61,3,4.074248506,3,-2
0,214.html,5,4.696666667,3,4.69209752,3,-2
1,214.html,5,4.22,3,3.876282463,3,-2
24,296.html,5,3.093333333,3,3.027239014,2,-2
8,296.html,5,3.123333333,3,3.417095049,2,-2
7,296.html,5,3.19,3,2.862356306,2,-2
18,296.html,5,3.156666667,3,3.176047724,2,-2
5,296.html,5,3.05,3,3.024867849,2,-2
4,296.html,5,3.483333333,3,3.239381862,3,-2
16,296.html,5,2.763333333,3,3.017494592,2,-2
5,296.html,5,3.24,3,3.317243516,2,-2
25,296.html,5,3.18,3,3.014657925,3,-2
20,296.html,5,2.483333333,3,3.133855683,2,-2
2,296.html,5,3.2,3,3.011798535,2,-2
5,296.html,5,3.533333333,3,3.156673945,2,-2
3,296.html,5,3.363333333,3,3.342484401,2,-2
5,296.html,5,2.846666667,3,3.143464969,2,-2
20,296.html,5,2.833333333,3,2.850012186,2,-2
3,296.html,5,3.026666667,3,3.061161727,2,-2
4,296.html,5,3.303333333,3,2.799916444,2,-2
5,296.html,5,3.59,3,3.028256857,2,-2
5,296.html,5,3.14,3,3.167227286,2,-2
5,296.html,5,2.503333333,3,3.125986138,2,-2
3,296.html,5,3.12,3,3.263096297,3,-2
2,296.html,5,2.433333333,3,3.14202679,3,-2
5,296.html,5,2.95,3,3.708391354,3,-2
20,296.html,5,3.156666667,3,3.464440501,2,-2
24,535.html,5,3.866666667,3,3.773009141,2,-2
25,535.html,5,4.726666667,3,4.076261625,3,-2
27,535.html,5,4.413333333,3,4.447713951,4,-2
25,journal.01.07.05,5,4.09,3,4.068835909,3,-2
30,journal.01.07.05,5,4.076666667,3,3.913984379,3,-2
29,journal.01.07.05,5,3.373333333,3,3.974266581,3,-2
39,journal.01.07.05,5,4.403333333,3,4.140389965,3,-2
27,journal.01.07.05,5,3.946666667,3,4.036077184,3,-2
24,journal.01.07.05,5,4.043333333,3,3.761308004,3,-2
23,journal.01.07.05,5,3.89,3,4.034983606,3,-2
29,journal.01.07.05,5,3.72,3,4.494858481,3,-2
28,journal.01.07.05,5,3.856666667,3,3.966876983,3,-2
29,journal.01.07.05,5,3.963333333,3,4.315646254,3,-2
28,journal.01.07.05,5,3.14,3,3.328411679,3,-2
31,journal.01.07.05,5,3.676666667,3,3.503355991,3,-2
29,journal.01.07.05,5,3.626666667,3,3.715252789,3,-2
24,journal.01.07.05,5,4.183333333,3,3.933536713,3,-2
28,journal.01.07.05,5,4.166666667,3,3.951797687,3,-2
25,journal.01.07.05,5,3.706666667,3,3.846759671,3,-2
27,journal.01.07.05,5,3.133333333,3,3.722671124,3,-2
29,journal.01.07.05,5,4.033333333,3,4.062624104,3,-2
26,journal.01.07.05,5,4.093333333,3,4.201486868,3,-2
36,journal.01.07.05,5,3.47,3,3.463227335,3,-2
30,journal.01.07.05,5,3.546666667,3,3.828072706,3,-2
30,journal.01.07.05,5,3.896666667,3,3.655894094,3,-2
36,journal.01.07.05,5,4.23,3,4.070886052,3,-2
28,journal.01.07.05,5,3.58,3,3.833970442,4,-2
32,journal.01.07.05,5,3.51,3,3.857598167,3,-2
24,journal.01.07.05,5,3.796666667,3,3.813335054,3,-2
32,journal.01.07.05,5,4.02,3,3.661236214,3,-2
35,journal.01.07.05,5,4.176666667,3,3.59022427,3,-2
26,journal.01.07.05,5,4.183333333,3,3.81992374,3,-2
23,journal.01.07.05,5,3.783333333,3,3.926862857,3,-2
29,journal.01.07.05,5,4.226666667,3,3.798671295,3,-2
26,journal.01.07.05,5,3.45,3,3.842141826,3,-2
29,journal.01.07.05,5,3.623333333,3,3.489786072,3,-2
33,journal.01.07.05,5,3.42,3,3.647729806,3,-2
31,journal.01.07.05,5,3.743333333,3,3.560617858,3,-2
26,journal.01.07.05,5,4.04,3,3.923071332,3,-2
32,journal.01.07.05,5,3.723333333,3,3.961648202,3,-2
29,journal.01.07.05,5,3.556666667,3,4.009699891,3,-2
29,journal.01.07.05,5,3.803333333,3,3.453368003,3,-2
33,journal.01.07.05,5,3.87,3,3.632305009,3,-2
34,journal.01.07.05,5,4.173333333,3,3.717359759,3,-2
17,journal.1.12.11,5,4.23,3,4.539078456,3,-2
12,journal.1.12.11,5,3.866666667,3,4.457454549,4,-2
7,journal.1.12.11,5,4.87,3,3.961310833,3,-2
10,journal.1.12.11,5,4.176666667,3,4.005677183,5,-2
13,journal.1.12.11,5,5.523333333,3,4.564312138,5,-2
16,journal.1.12.11,5,5.076666667,3,3.98790036,3,-2
16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.69,3,3.725692183,5,-2
16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.7,3,3.238616278,3,-2
18,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.063333333,3,3.778016029,3,-2
22,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.226666667,3,3.633519144,3,-2
23,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.35,3,3.807371633,3,-2
16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.176666667,3,3.799707723,3,-2
16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.826666667,3,3.29649292,3,-2
25,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.15,3,3.627689168,3,-2
19,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.783333333,3,3.218121175,3,-2
25,piper2k 1-23-00,5,3.256666667,3,2.897201549,3,-2
32,piper2k 1-23-00,5,3.146666667,3,2.110338771,1,-2
26,piper2k 1-23-00,5,2.84,3,3.23392659,2,-2
21,piper2k 1-23-00,5,2.993333333,3,2.262028728,2,-2
23,piper2k 1-23-00,5,2.643333333,3,2.588137786,2,-2
21,piper2k 1-23-00,5,2.95,3,2.21560773,3,-2
23,piper2k 1-23-00,5,2.826666667,3,2.420612778,1,-2
25,piper2k 1-23-00,5,2.98,3,2.40373136,2,-2
26,piper2k 1-23-00,5,3.26,3,2.747976521,3,-2
29,piper2k 1-23-00,5,2.986666667,3,2.712710026,3,-2
28,piper2k 1-23-00,5,3.1,3,2.428669282,2,-2
17,piper2k 1-23-00,5,2.823333333,3,1.785634959,2,-2
25,piper2k 1-23-00,5,2.836666667,3,2.606709205,2,-2
23,piper2k 1-23-00,5,2.93,3,2.081770367,2,-2
25,piper2k 1-23-00,5,2.926666667,3,1.907322127,2,-2
31,piper2k 1-23-00,5,2.966666667,3,2.151195379,2,-2
24,piper2k 1-23-00,5,2.76,3,2.179167882,1,-2
25,piper2k 1-23-00,5,2.916666667,3,2.125976883,2,-2
34,piper2k 1-23-00,5,3.076666667,3,2.551236393,1,-2
31,piper2k 1-23-00,5,2.95,3,2.126944911,2,-2
23,piper2k 1-23-00,5,2.373333333,3,1.491151988,2,-2
33,piper2k 1-23-00,5,2.65,3,1.803282692,2,-2
22,piper2k 1-23-00,5,2.83,3,1.850275616,2,-2
36,piper2k 1-23-00,5,2.803333333,3,1.525351179,2,-2
31,piper2k 1-23-00,5,2.95,3,2.799209928,3,-2
19,piper2k 1-23-00,5,2.586666667,3,1.836589107,2,-2
23,piper2k 1-23-00,5,2.933333333,3,2.032297434,1,-2
30,piper2k 1-23-00,5,2.86,3,2.426094581,1,-2
25,piper2k 1-23-00,5,3.286666667,3,2.654630284,3,-2
26,piper2k 1-23-00,5,2.566666667,3,2.79862774,4,-2
32,piper2k 1-23-00,5,2.566666667,3,2.207080783,2,-2
25,piper2k 1-23-00,5,3.03,3,2.419753,2,-2
31,piper2k 1-23-00,5,3.303333333,3,2.68578685,4,-2
27,piper2k 1-23-00,5,2.943333333,3,2.969327308,3,-2
24,piper2k 1-23-00,5,3.116666667,3,2.931349442,3,-2
23,piper2k 1-23-00,5,2.8,3,2.820262535,2,-2
35,piper2k 1-23-00,5,2.62,3,2.220735638,1,-2
26,piper2k 1-23-00,5,2.536666667,3,1.86439787,1,-2
23,piper2k 1-23-00,5,2.663333333,3,2.552753705,3,-2
25,piper2k 1-23-00,5,2.54,3,1.641614309,1,-2
26,piper2k 1-23-00,5,2.81,3,2.14485029,1,-2
32,piper2k 1-23-00,5,2.72,3,2.227023202,1,-2
36,piper2k 1-23-00,5,2.923333333,3,2.627804801,2,-2
5,piper81 071981m,5,4.003333333,3,3.590123401,2,-2
13,piper81 071981m,5,3.936666667,3,4.351423532,5,-2
26,piper81 071981m,5,4.403333333,3,3.769610539,5,-2
34,piper85 pn850027,5,3.536666667,3,4.313522195,3,-2
31,piper85 pn850027,5,3.066666667,3,4.217053761,3,-2
13,piper89 4-7-89,5,3.07,3,2.705727437,3,-2
16,piper89 4-7-89,5,2.55,3,1.667354885,1,-2
10,piper89 4-7-89,5,2.84,3,2.581169464,3,-2
17,piper89 4-7-89,5,3.166666667,3,2.698010604,3,-2
15,piper89 4-7-89,5,2.653333333,3,2.38889652,1,-2
18,piper89 4-7-89,5,2.886666667,3,2.455223575,3,-2
14,piper89 4-7-89,5,2.953333333,3,2.341532198,3,-2
7,piper89 4-7-89,5,3,3,2.448150327,3,-2
17,piper89 4-7-89,5,2.753333333,3,1.807112833,3,-2
19,piper89 4-7-89,5,2.86,3,2.487164207,3,-2
11,piper89 4-7-89,5,2.886666667,3,2.389984264,3,-2
16,piper89 4-7-89,5,3.333333333,3,2.520385804,3,-2
11,piper89 4-7-89,5,2.34,3,1.891142686,1,-2
7,piper89 4-7-89,5,2.71,3,2.414757158,3,-2
11,piper89 4-7-89,5,2.853333333,3,2.17036027,1,-2
19,piper89 4-7-89,5,3.023333333,3,2.582344493,3,-2
14,piper89 4-7-89,5,2.696666667,3,2.062530545,3,-2
10,piper89 4-7-89,5,2.576666667,3,2.461125169,3,-2
11,piper89 4-7-89,5,2.676666667,3,1.950161147,1,-2
13,piper89 4-7-89,5,2.76,3,1.991430658,1,-2
16,piper89 4-7-89,5,2.593333333,3,2.082993874,3,-2
17,piper89 4-7-89,5,2.876666667,3,2.053198223,3,-2
14,piper89 4-7-89,5,2.513333333,3,2.062847638,1,-2
7,piper89 4-7-89,5,2.686666667,3,2.063684282,1,-2
22,piper89 4-7-89,5,2.78,3,2.574000029,3,-2
17,piper89 4-7-89,5,2.873333333,3,3.046024253,3,-2
11,piper89 4-7-89,5,2.596666667,3,1.746243201,1,-2
12,piper89 4-7-89,5,2.923333333,3,2.699358297,3,-2
15,piper89 4-7-89,5,2.093333333,3,1.657731502,1,-2
13,piper89 4-7-89,5,2.586666667,3,1.683250166,1,-2
15,piper89 4-7-89,5,2.91,3,2.537171911,3,-2
18,piper89 4-7-89,5,3.213333333,3,2.840195829,3,-2
17,piper89 4-7-89,5,2.586666667,3,1.983171519,3,-2
9,piper89 4-7-89,5,2.59,3,2.079013159,3,-2
8,piper89 4-7-89,5,2.686666667,3,1.535776842,1,-2
14,piper89 4-7-89,5,2.633333333,3,2.10876157,1,-2
9,piper89 4-7-89,5,2.58,3,2.324638999,3,-2
9,piper89 4-7-89,5,2.753333333,3,2.642680043,3,-2
8,piper89 4-7-89,5,2.613333333,3,2.126732007,1,-2
9,piper89 4-7-89,5,2.373333333,3,2.542893013,3,-2
16,piper89 4-7-89,5,3.243333333,3,2.332958832,3,-2
15,piper89 4-7-89,5,2.396666667,3,1.624441894,1,-2
18,piper89 4-7-89,5,2.793333333,3,2.047074463,1,-2
10,piper89 4-7-89,5,2.25,3,2.057443295,1,-2
13,piper89 4-7-89,5,2.38,3,2.124529047,1,-2
17,piper89 4-7-89,5,2.656666667,3,1.914806078,3,-2
19,piper89 4-7-89,5,2.516666667,3,1.662961178,1,-2
15,piper89 4-7-89,5,2.933333333,3,2.742233973,3,-2
10,piper89 4-7-89,5,2.996666667,3,2.538069203,2,-2
13,piper89 4-7-89,5,2.62,3,1.925388364,1,-2
17,piper89 4-7-89,5,2.993333333,3,2.765159281,3,-2
12,piper89 4-7-89,5,2.386666667,3,1.639703813,1,-2
11,piper89 4-7-89,5,2.62,3,1.949777481,1,-2
12,piper89 4-7-89,5,2.633333333,3,1.818242133,1,-2
17,piper89 4-7-89,5,2.766666667,3,2.322042436,3,-2
12,piper89 4-7-89,5,2.623333333,3,1.485017026,1,-2
11,piper89 4-7-89,5,2.46,3,2.104994827,3,-2
13,piper89 4-7-89,5,2.603333333,3,1.681037672,1,-2
18,piper89 4-7-89,5,2.74,3,1.896060874,3,-2
16,piper89 4-7-89,5,2.653333333,3,2.119331759,1,-2
17,piper89 4-7-89,5,2.553333333,3,2.39866931,3,-2
13,piper89 4-7-89,5,2.426666667,3,1.704963226,1,-2
1,wgV2n3-2,5,3.536666667,3,2.69286308,2,-2
26,wgV2n3-2,5,3.516666667,3,2.690037209,3,-2
21,wgV2n3-2,5,3.36,3,3.009229711,3,-2
18,wgV2n3-2,5,2.893333333,3,2.65766002,3,-2
22,wgV2n3-2,5,3.243333333,3,3.562782051,3,-2
16,wgV2n3-2,5,2.81,3,2.695797504,2,-2
21,wgV2n3-2,5,3.026666667,3,2.931246392,3,-2
17,wgV2n3-2,5,3.066666667,3,3.21899673,2,-2
21,wgV2n3-2,5,3.093333333,3,2.719897138,3,-2
21,wgV2n3-2,5,3.39,3,2.969516132,3,-2
3,wgV2n3-2,5,2.996666667,3,3.001774982,3,-2
20,wgV2n3-2,5,3.14,3,3.058263962,3,-2
25,wgV2n3-2,5,3.3,3,3.081970473,3,-2
21,wgV2n3-2,5,3.56,3,2.888828055,2,-2
18,wgV2n3-2,5,3.236666667,3,2.934865883,3,-2
27,wgV2n3-2,5,3.133333333,3,2.82134688,3,-2
25,wgV2n3-2,5,3.26,3,3.373819821,4,-2
22,wgV2n3-2,5,3.286666667,3,2.835026094,3,-2
22,wgV2n3-2,5,3.52,3,3.402959013,3,-2
26,wgV2n3-2,5,2.866666667,3,2.609075888,2,-2
24,wgV2n3-2,5,2.933333333,3,2.592952649,3,-2
13,wgV2n3-2,5,3.08,3,2.723985505,3,-2
27,wgV2n3-2,5,2.94,3,2.856335942,3,-2
28,wgV2n3-2,5,3.373333333,3,3.149286067,3,-2
20,wgV2n3-2,5,3.26,3,2.79327975,2,-2
21,wgV2n3-2,5,3.05,3,3.04378067,3,-2
16,wgV2n3-2,5,3.13,3,2.730001126,3,-2
24,wgV2n3-2,5,2.94,3,2.602544331,3,-2
16,wgV2n3-2,5,3,3,2.541256411,3,-2
17,wgV2n3-2,5,3.293333333,3,2.726379544,3,-2
26,wgV2n3-2,5,3.573333333,3,2.944113322,3,-2
16,wgV2n3-2,5,3.14,3,2.888134322,3,-2
26,wgV2n3-2,5,2.933333333,3,3.269345241,3,-2
20,wgV2n3-2,5,3.186666667,3,3.03895201,3,-2
28,wgV2n3-2,5,2.926666667,3,2.631983284,3,-2
23,wgV2n3-2,5,3.1,3,2.874485462,3,-2
8,YV06,5,4.12,3,4.314185801,3,-2
4,YV06,5,3.806666667,3,4.217982609,5,-2
8,YV06,5,3.566666667,3,4.256565157,3,-2
7,YV06,5,3.79,3,4.682321275,5,-2
8,YV06,5,3.66,3,4.159631073,3,-2
7,YV06,5,4.513333333,3,4.458044648,5,-2
8,YV06,5,4.036666667,3,4.47605822,3,-2
9,YV06,5,4.183333333,3,4.645726427,5,-2
13,YV06,5,3.663333333,3,3.462784438,3,-2
10,YV06,5,4.486666667,3,4.251954783,5,-2
2,YV06,5,4.243333333,3,4.806181873,5,-2
6,YV06,5,4.14,3,4.535148209,3,-2
5,YV06,5,4.603333333,3,4.855320135,3,-2
8,YV06,5,3.843333333,3,3.98932375,3,-2
8,YV06,5,4.28,3,4.917952304,3,-2
5,YV06,5,4.25,3,4.949556892,5,-2
7,YV06,5,3.806666667,3,4.833330014,3,-2
4,YV06,5,3.656666667,3,4.464370643,5,-2
7,YV06,5,4.183333333,3,4.754108439,3,-2
8,YV06,5,4.26,3,5.16662152,5,-2
9,YV06,5,4.276666667,3,4.531211206,3,-2
11,YV06,5,3.78,3,4.186251813,3,-2
6,YV06,5,4.06,3,4.249401927,3,-2
10,YV06,5,4.353333333,3,4.649778443,4,-2
9,YV06,5,4.42,3,3.511492357,3,-2
4,YV06,5,4.103333333,3,4.374525196,3,-2
7,YV06,5,3.913333333,3,4.304078249,3,-2
8,YV06,5,4.443333333,3,4.093118004,3,-2
11,YV06,5,3.62,3,4.297182937,3,-2
10,YV06,5,4.183333333,3,4.418569898,3,-2
9,YV06,5,4.2,3,4.477018708,5,-2
6,YV06,5,4.126666667,3,4.455699805,3,-2
6,YV06,5,4.126666667,3,3.812689304,3,-2
12,YV06,5,4.083333333,3,4.62462492,3,-2
8,YV06,5,4.043333333,3,3.933530999,3,-2
9,YV06,5,3.866666667,3,5.058330007,3,-2
9,YV06,5,4.14,3,4.470219733,3,-2
9,YV06,5,4.193333333,3,4.452237391,5,-2
7,YV06,5,4.013333333,3,4.456619978,3,-2
5,YV06,5,4.21,3,4.664421009,5,-2
9,YV06,5,4.263333333,3,4.450280327,5,-2
6,YV06,5,4,3,4.596598481,5,-2
9,YV06,5,3.863333333,3,4.0958373,3,-2
6,YV06,5,4.053333333,3,4.861221294,5,-2
8,YV06,5,3.903333333,3,3.882494491,3,-2
9,YV06,5,3.973333333,3,4.547666396,3,-2
12,YV13,5,3.156666667,3,3.58265502,3,-2
14,YV13,5,3.54,3,4.158931385,3,-2
18,YV13,5,3.43,3,3.495750958,3,-2
9,YV13,5,3.376666667,3,3.894793177,3,-2
16,YV13,5,3.646666667,3,4.153998486,3,-2
12,YV13,5,3.386666667,3,4.370449789,3,-2
16,YV13,5,3.513333333,3,4.103246142,3,-2
17,YV13,5,3.71,3,4.141432197,3,-2
9,YV13,5,3.266666667,3,4.157140882,3,-2
9,YV13,5,3.72,3,3.766249685,3,-2
12,YV13,5,3.923333333,3,3.466826076,3,-2
11,YV13,5,3.486666667,3,4.012904477,3,-2
11,YV13,5,3.106666667,3,3.345466813,3,-2
12,YV13,5,3.773333333,3,3.556143283,3,-2
15,YV13,5,3.363333333,3,4.295075487,3,-2
12,YV13,5,3.346666667,3,4.079785045,3,-2
16,YV13,5,3.44,3,4.342138859,3,-2
11,YV13,5,3.7,3,4.044030258,3,-2
9,YV13,5,3.706666667,3,3.683787997,3,-2
18,YV13,5,4.42,3,4.597497072,4,-2
18,YV13,5,3.596666667,3,3.487318313,3,-2
14,YV13,5,4.206666667,3,4.353491514,3,-2
11,YV13,5,3.03,3,3.615762047,3,-2
10,YV13,5,3.316666667,3,3.4083025,3,-2
12,YV13,5,3.88,3,4.356290167,4,-2
6,YV13,5,3.623333333,3,4.178382775,3,-2
13,YV13,5,3.59,3,4.114075403,3,-2
14,YV13,5,2.866666667,3,4.266226554,3,-2
14,YV13,5,3.323333333,3,3.833460296,3,-2
12,YV13,5,3.48,3,3.781760732,3,-2
11,YV13,5,3.053333333,3,4.02792002,3,-2
15,YV13,5,4.16,3,4.508210356,3,-2
14,YV13,5,3.786666667,3,4.225096099,3,-2
11,YV13,5,3.613333333,3,4.45267551,3,-2
11,YV13,5,3.45,3,3.926203543,3,-2
15,YV13,5,3.216666667,3,3.828671879,3,-2
10,YV13,5,3.24,3,3.861987477,3,-2
14,YV13,5,3.583333333,3,4.452088988,3,-2
11,YV13,5,4.286666667,3,3.999416784,4,-2
8,YV13,5,3.503333333,3,3.769916366,3,-2
24,558.html,4,3.893333333,2,3.341573818,2,-2
30,558.html,4,3.47,2,3.182616314,3,-2
28,558.html,4,3.87,2,3.428643817,2,-2
40,558.html,4,3.68,2,3.306724041,2,-2
29,558.html,4,3.396666667,2,3.483133258,2,-2
21,558.html,4,3.633333333,2,3.061311457,3,-2
32,558.html,4,3.403333333,2,3.476140283,4,-2
34,558.html,4,4.016666667,2,3.170421864,2,-2
20,651.html,4,2.946666667,2,3.702472363,3,-2
17,651.html,4,2.65,2,3.664272133,3,-2
26,651.html,4,3.183333333,2,3.972413153,3,-2
20,good-news-bad-news-steve-shepherd-sermon-on-doing-gods-will-32921.asp,4,3.343333333,2,2.280244245,2,-2
8,piper90 01-28-90,4,2.696666667,2,3.484699006,1,-2
17,piper99 1-31-99,4,3.266666667,2,3.083404727,2,-2
17,piper99 1-31-99,4,3.506666667,2,3.1366469,3,-2
11,piper99 12-12-99,4,3.14,2,3.484059072,3,-2
11,piper99 12-12-99,4,3.076666667,2,3.249379523,3,-2
6,piper99 12-12-99,4,3.296666667,2,3.564127273,5,-2
11,piper99 12-12-99,4,3.61,2,2.908100686,3,-2
9,piper99 12-12-99,4,2.943333333,2,2.985199416,3,-2
36,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.32,2,4.408878402,5,-2
25,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.963333333,2,4.271344645,3,-2
35,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.083333333,2,4.189607635,3,-2
24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.283333333,2,5.173705336,5,-2
28,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.91,2,4.556867729,5,-2
26,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.846666667,2,4.561306059,5,-2
17,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.646666667,2,4.7658703,5,-2
26,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.666666667,2,4.59991785,4,-2
29,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.883333333,2,3.804465515,3,-2
25,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.33,2,4.887633056,3,-2
24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.44,2,4.141294991,3,-2
36,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.09,2,4.635646539,3,-2
40,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.736666667,2,4.821515518,4,-2
